	datetime	site_id	mlid	rlf	1-day-predict	5-day-predict
1490	2021-02-13	RL_X;ONF	A1XG			
1491	2021-02-13	RL_X;ONP	A7VP			
1492	2021-02-13	RL_X;ONP	A8IG			
1493	2021-02-13	RL_X;ONP	A8WG			
1494	2021-02-13	RL_X;OPL	A1PV	False	False	False
1495	2021-02-13	RL_X;OPL	A7RU	False	False	False
1496	2021-02-13	RL_X;OPL	A7XE	False	False	False
1497	2021-02-13	RL_X;OQ>	A8HI			
1498	2021-02-13	RL_X;OQ?	A8ML			
1499	2021-02-13	RL_X;OQ@	A7WC			
1500	2021-02-13	RL_X;OQ@	A7YH			
1501	2021-02-13	RL_X;OQA	A8TS			
1502	2021-02-13	RL_X;OQC	A1YF			
1503	2021-02-13	RL_X;OQF	A8DC	False	False	False
1504	2021-02-13	RL_X;OQH	A2UR	False	False	False
1505	2021-02-13	RL_X;OQI	A7ES			
1506	2021-02-13	RL_X;OQK	A2LG			
1507	2021-02-13	RL_X;OQP	A7CH			
1508	2021-02-13	RL_X;OQP	A7VU			
1509	2021-02-13	RL_X;OQP	A7VX			
1510	2021-02-13	RL_X;OQP	A7YW			
1511	2021-02-13	RL_X;OQP	A8JY			
1512	2021-02-13	RL_X;OQP	A8LM			
1513	2021-02-13	RL_X;OQR	A8GB			
1514	2021-02-13	RL_X;OR?	A8IY	False	False	False
1515	2021-02-13	RL_X;OR?	A8OP	False	False	False
1516	2021-02-13	RL_X;OR?	A8SK	False	False	False
1517	2021-02-13	RL_X;OR@	A8VF	False	False	False
1518	2021-02-13	RL_X;ORF	A8CV	False	False	False
1519	2021-02-13	RL_X;ORK	A7ZO	False	False	False
1520	2021-02-13	RL_X;ORR	A1FS			
1521	2021-02-13	RL_X;ORR	A7QB			
1522	2021-02-13	RL_X;ORR	A7XH			
1523	2021-02-13	RL_X;OSH	A7WF			
1524	2021-02-13	RL_X;OT?	A7IQ	False	False	False
1525	2021-02-13	RL_X;OT?	A7NG	False	False	False
1526	2021-02-13	RL_X;OTA	A7GN	False	False	False
1527	2021-02-13	RL_X;OTB	A8RB			
1528	2021-02-13	RL_X;OTK	A1YK			
1529	2021-02-13	RL_X;OTM	A7SE			
1530	2021-02-13	RL_X;OTO	A1DN			
1531	2021-02-13	RL_X;OTP	A8YI	False	False	False
1532	2021-02-13	RL_X;OTV	A1ZY			
1533	2021-02-13	RL_X;OW>	A8PN	False	False	False
1534	2021-02-13	RL_X;OW>	A8PW	False	False	False
1535	2021-02-13	RL_X;OWJ	A1BA			
1536	2021-02-13	RL_X;OWJ	A8HJ			
1537	2021-02-13	RL_X;OXQ	A7MR	False	False	False
1538	2021-02-13	RL_X;OXQ	A7PO	False	False	False
1539	2021-02-13	RL_X;OXV	A1AB			
1540	2021-02-13	RL_X;PK>	A7PV			
1541	2021-02-13	RL_X;TKV	A1PF			
1542	2021-02-13	RL_X;TSI	A1KD	False	False	False
1543	2021-02-13	RL_X;UKQ	A7DO			
1544	2021-02-13	RL_XDEKQ	A7CX			
1545	2021-02-13	RL_XDTCJ	A7YX			
1546	2021-02-13	RL_XDTCJ	A8ES			
1547	2021-02-13	RL_XEMMK	A5UM	False	False	False
1548	2021-02-13	RL_Z7I?P	A7RS	False	False	False
1549	2021-02-13	RL_Z7I?Q	A6LD	False	False	False
1550	2021-02-13	RL_Z7I?Q	A8LQ	False	False	False
1551	2021-02-13	RL_Z7I?Q	A8VX	False	False	False
1552	2021-02-13	RL_Z7I@>	A7VT	False	False	False
1553	2021-02-13	RL_Z7ICI	A1SV	False	False	False
1554	2021-02-13	RL_Z7ICI	A1VR	False	False	False
1555	2021-02-13	RL_Z7TER	A4JX	False	False	False
1556	2021-02-13	RL_Z7TER	A4UR	False	False	False
1557	2021-02-13	RL_Z;NSE	A6TP	False	False	False
1558	2021-02-13	RL_Z?UDC	A0AK	False	False	False
1559	2021-02-13	RL_Z?UDC	A0HV	False	False	False
1560	2021-02-13	RL_Z?W?@	A9AZ	False	False	False
1561	2021-02-13	RL_Z?W?@	A9YM	False	False	False
1562	2021-02-13	RL_Z?W?J	A0VH	False	False	False
1563	2021-02-13	RL_Z?W?V	A9TC	False	False	False
1564	2021-02-13	RL_[7CJW	A9YX	False	False	False
1565	2021-02-13	RL_[7CMP	A0WR			
1566	2021-02-13	RL_[7G??	A0PE	False	False	False
1567	2021-02-13	RL_[7G?J	A0OV			
1568	2021-02-13	RL_[7G?J	A5WQ			
1569	2021-02-13	RL_[7HBF	A1XV	False	False	False
1570	2021-02-13	RL_[7HF>	A1JP	False	False	False
1571	2021-02-13	RL_[7HF>	A8FV	False	False	False
1572	2021-02-13	RL_[7HMH	A2XK	False	False	False
1573	2021-02-13	RL_[7IIF	A6WH			
1574	2021-02-13	RL_[7IQR	A6ZC			
1575	2021-02-13	RL_[7LMI	A0AE	False	False	False
1576	2021-02-13	RL_[7LMI	A0AH	False	False	False
1577	2021-02-13	RL_[7LMI	A0HO	False	False	False
1578	2021-02-13	RL_[7LMI	A0PO	False	False	False
1579	2021-02-13	RL_[7LMI	A5EH	False	False	False
1580	2021-02-13	RL_[7N?V	A0BL	False	False	False
1581	2021-02-13	RL_[7N?V	A0CB	False	False	False
1582	2021-02-13	RL_[7N?V	A0DY	False	False	False
1583	2021-02-13	RL_[7N?V	A0EA	False	False	False
1584	2021-02-13	RL_[7N?V	A0GL	False	False	False
1585	2021-02-13	RL_[7N?V	A0HA	False	False	False
1586	2021-02-13	RL_[7N?V	A0NB	False	False	False
1587	2021-02-13	RL_[7N?V	A0ZN	False	False	False
1588	2021-02-13	RL_[7N?V	A0ZQ	False	False	False
1589	2021-02-13	RL_[7NCQ	A5YM	False	False	False
1590	2021-02-13	RL_[7NDV	A0RW	False	False	False
1591	2021-02-13	RL_[7NEF	A0AR	False	False	False
1592	2021-02-13	RL_[7NEF	A0ES	False	False	False
1593	2021-02-13	RL_[7NEF	A0HR	False	False	False
1594	2021-02-13	RL_[7NEF	A0OX	False	False	False
1595	2021-02-13	RL_[7NEF	A0YD	False	False	False
1596	2021-02-13	RL_[7NEF	A5QN	False	False	False
1597	2021-02-13	RL_[7NF>	A0CI	False	False	False
1598	2021-02-13	RL_[7NF>	A0RA	False	False	False
1599	2021-02-13	RL_[7NF>	A5NQ	False	False	False
1600	2021-02-13	RL_[7NF>	A6KX	False	False	False
1601	2021-02-13	RL_[7NF>	A7PS	False	False	False
1602	2021-02-13	RL_[7NF>	A8PY	False	False	False
1603	2021-02-13	RL_[7NKB	A0LB	False	False	False
1604	2021-02-13	RL_[7NM>	A0IV	False	False	False
1605	2021-02-13	RL_[7OAD	A0SI	False	False	False
1606	2021-02-13	RL_[7OCO	A6GA			
1607	2021-02-13	RL_[7OFF	A0VI	False	False	False
1608	2021-02-13	RL_[7OGK	A0WI	False	False	False
1609	2021-02-13	RL_[7OIO	A0UL	False	False	False
1610	2021-02-13	RL_[7OK>	A0XV			
1611	2021-02-13	RL_[7OM@	A0NL	False	False	False
1612	2021-02-13	RL_[7OMJ	A0XO	False	False	False
1613	2021-02-13	RL_[7ONF	A8PT	False	False	False
1614	2021-02-13	RL_[7ONP	A0PA			
1615	2021-02-13	RL_[7ONP	A9CM			
1616	2021-02-13	RL_[7OP>	A0XP	False	False	False
1617	2021-02-13	RL_[7ORV	A0CF			
1618	2021-02-13	RL_[7OWB	A0AX			
1619	2021-02-13	RL_[7PPP	A0SE	False	False	False
1620	2021-02-13	RL_[7QMV	A0DW	False	False	False
1621	2021-02-13	RL_[7QMV	A0ZR	False	False	False
1622	2021-02-13	RL_[7QNP	A8QG	False	False	False
1623	2021-02-13	RL_[7S?S	A7DI			
1624	2021-02-13	RL_[7S@>	A0BH	False	False	False
1625	2021-02-13	RL_[7S@>	A0LU	False	False	False
1626	2021-02-13	RL_[7SCJ	A0BD	False	False	False
1627	2021-02-13	RL_[7SCJ	A0LN	False	False	False
1628	2021-02-13	RL_[7SCJ	A5YA	False	False	False
1629	2021-02-13	RL_[7SCJ	A8MW	False	False	False
1630	2021-02-13	RL_[7TAF	A6NC			
1631	2021-02-13	RL_[7TAF	A6ND			
1632	2021-02-13	RL_[7TCD	A0DH	False	False	False
1633	2021-02-13	RL_[7TCD	A0EP	False	False	False
1634	2021-02-13	RL_[7TCD	A0EY	False	False	False
1635	2021-02-13	RL_[7TCD	A0OT	False	False	False
1636	2021-02-13	RL_[7TCD	A0SN	False	False	False
1637	2021-02-13	RL_[7TCD	A0SR	False	False	False
1638	2021-02-13	RL_[7TCV	A0VO	False	False	False
1639	2021-02-13	RL_[7TFR	A0NS	False	False	False
1640	2021-02-13	RL_[7TFR	A0RS	False	False	False
1641	2021-02-13	RL_[7TFR	A5LZ	False	False	False
1642	2021-02-13	RL_[7TIQ	A6MB			
1643	2021-02-13	RL_[7TIQ	A6MD			
1644	2021-02-13	RL_[7TQ>	A4YN			
1645	2021-02-13	RL_[7VWP	A0ZT	False	False	False
1646	2021-02-13	RL_[7WCV	A0KG			
1647	2021-02-13	RL_[7WG>	A6XK	False	False	False
1648	2021-02-13	RL_[9JDQ	A5VI			
1649	2021-02-13	RL_[9JDQ	A5VL			
1650	2021-02-13	RL_[9JDQ	A5YB			
1651	2021-02-13	RL_[;M?J	A4DW	False	False	False
1652	2021-02-13	RL_[;M?J	A4KM	False	False	False
1653	2021-02-13	RL_[;M?J	A4MO	False	False	False
1654	2021-02-13	RL_[;M?J	A4VK	False	False	False
1655	2021-02-13	RL_[;M?J	A5QY	False	False	False
1656	2021-02-13	RL_[;M?J	A6FV	False	False	False
1657	2021-02-13	RL_[;M?J	A9JX	False	False	False
1658	2021-02-13	RL_[;MFJ	A4ER	False	False	False
1659	2021-02-13	RL_[;MFJ	A5KP	False	False	False
1660	2021-02-13	RL_[;MFJ	A5ZV	False	False	False
1661	2021-02-13	RL_[;MFP	A4LD	False	False	False
1662	2021-02-13	RL_[;MGP	A4HZ	False	False	False
1663	2021-02-13	RL_[;MGP	A4ZI	False	False	False
1664	2021-02-13	RL_[;MGP	A5PK	False	False	False
1665	2021-02-13	RL_[;MGP	A5VZ	False	False	False
1666	2021-02-13	RL_[;MGP	A6TX	False	False	False
1667	2021-02-13	RL_[;MGP	A7JN	False	False	False
1668	2021-02-13	RL_[;MIP	A7NJ	False	False	False
1669	2021-02-13	RL_[;ZFI	A1AS	False	False	False
1670	2021-02-13	RL_[;ZFI	A1RL	False	False	False
1671	2021-02-13	RL_[=ZCK	A0IW	False	False	False
1672	2021-02-13	RL_[=ZCK	A0JU	False	False	False
1673	2021-02-13	RL_[=ZCK	A5BY	False	False	False
1674	2021-02-13	RL_[?BIM	A0NK			
1675	2021-02-13	RL_[?BIP	A0BT	False	False	False
1676	2021-02-13	RL_[?BIP	A0BY	False	False	False
1677	2021-02-13	RL_[?BIP	A0KN	False	False	False
1678	2021-02-13	RL_[?BIP	A0YS	False	False	False
1679	2021-02-13	RL_[?BIP	A0ZP	False	False	False
1680	2021-02-13	RL_[?BJV	A0FO			
1681	2021-02-13	RL_[?BJV	A0GO			
1682	2021-02-13	RL_[?BJV	A0VA	False	False	False
1683	2021-02-13	RL_[?BJV	A0VC	False	False	False
1684	2021-02-13	RL_[?ECD	A0SZ			
1685	2021-02-13	RL_[?ECD	A0ZD			
1686	2021-02-13	RL_[?ECD	A0ZM			
1687	2021-02-13	RL_[?M?D	A0DK	False	False	False
1688	2021-02-13	RL_[?M?D	A0SB	False	False	False
1689	2021-02-13	RL_[?M?D	A0SD	False	False	False
1690	2021-02-13	RL_[?M@?	A0KD	False	False	False
1691	2021-02-13	RL_[?MAR	A0MW	False	False	False
1692	2021-02-13	RL_[?MAR	A0NW	False	False	False
1693	2021-02-13	RL_[?MAR	A0PC	False	False	False
1694	2021-02-13	RL_[?MAR	A0PD	False	False	False
1695	2021-02-13	RL_[?MAR	A8CP	False	False	False
1696	2021-02-13	RL_[?MAR	A8DP	False	False	False
1697	2021-02-13	RL_[?MAR	A8JD	False	False	False
1698	2021-02-13	RL_[?MAR	A8JE	False	False	False
1699	2021-02-13	RL_[?MAR	A9DK	False	False	False
1700	2021-02-13	RL_[?MAR	A9HM	False	False	False
1701	2021-02-13	RL_[?MCH	A0AS	False	False	False
1702	2021-02-13	RL_[?MCH	A0CS	False	False	False
1703	2021-02-13	RL_[?MCH	A0XI			
1704	2021-02-13	RL_[?MCH	A0XJ			
1705	2021-02-13	RL_[?MCH	A8QE	False	False	False
1706	2021-02-13	RL_[?MCH	A8QF	False	False	False
1707	2021-02-13	RL_[?MCM	A9OB	False	False	False
1708	2021-02-13	RL_[?MCO	A0DO	False	False	False
1709	2021-02-13	RL_[?MCO	A0OI	False	False	False
1710	2021-02-13	RL_[?MCO	A0WC	False	False	False
1711	2021-02-13	RL_[?MEL	A0EN			
1712	2021-02-13	RL_[?MEL	A0FN			
1713	2021-02-13	RL_[?MEL	A0YV			
1714	2021-02-13	RL_[?MEL	A0YX			
1715	2021-02-13	RL_[?MGP	A0RJ	False	False	False
1716	2021-02-13	RL_[?MGP	A0RK	False	False	False
1717	2021-02-13	RL_[?MGP	A9BO	False	False	False
1718	2021-02-13	RL_[?MI>	A0TB			
1719	2021-02-13	RL_[?MI>	A0YB			
1720	2021-02-13	RL_[?MIR	A0SC	False	False	False
1721	2021-02-13	RL_[?MMO	A0MK			
1722	2021-02-13	RL_[?MMO	A0ML			
1723	2021-02-13	RL_[?MMO	A9NT			
1724	2021-02-13	RL_[?MMP	A0GZ			
1725	2021-02-13	RL_[?MMP	A0JZ			
1726	2021-02-13	RL_[?MMP	A0VY			
1727	2021-02-13	RL_[?MMP	A0XY			
1728	2021-02-13	RL_[?MMP	A0ZV			
1729	2021-02-13	RL_[?MMP	A0ZX			
1730	2021-02-13	RL_[?MMS	A0DA	False	False	False
1731	2021-02-13	RL_[?MMS	A0OA	False	False	False
1732	2021-02-13	RL_[?MPA	A0KS	False	False	False
1733	2021-02-13	RL_[?MPA	A0LS	False	False	False
1734	2021-02-13	RL_[?MPA	A0MT	False	False	False
1735	2021-02-13	RL_[?MPA	A0NT	False	False	False
1736	2021-02-13	RL_[?MPA	A0PK	False	False	False
1737	2021-02-13	RL_[?MPA	A0PL	False	False	False
1738	2021-02-13	RL_[?MPA	A9YA	False	False	False
1739	2021-02-13	RL_[?MPA	A9YB	False	False	False
1740	2021-02-13	RL_[?MQ>	A0IX			
1741	2021-02-13	RL_[?MQ>	A0JX			
1742	2021-02-13	RL_[?MQ>	A0OF			
1743	2021-02-13	RL_[?MQ>	A0OG			
1744	2021-02-13	RL_[?MRB	A0DZ			
1745	2021-02-13	RL_[?MRB	A0MZ			
1746	2021-02-13	RL_[?MRB	A0ZG			
1747	2021-02-13	RL_[?MRB	A0ZJ			
1748	2021-02-13	RL_[?MRQ	A0SK	False	False	False
1749	2021-02-13	RL_[?MRQ	A0SL	False	False	False
1750	2021-02-13	RL_[?MSS	A0FQ	False	False	False
1751	2021-02-13	RL_[?MSS	A0GQ	False	False	False
1752	2021-02-13	RL_[?MSS	A0KM	False	False	False
1753	2021-02-13	RL_[?MSS	A0LM	False	False	False
1754	2021-02-13	RL_[?MSS	A0WM	False	False	False
1755	2021-02-13	RL_[?MSS	A0WN	False	False	False
1756	2021-02-13	RL_[?MSS	A8PC	False	False	False
1757	2021-02-13	RL_[?MSS	A8PD	False	False	False
1758	2021-02-13	RL_[?MWB	A0PZ	False	False	False
1759	2021-02-13	RL_[?MWB	A0SY	False	False	False
1760	2021-02-13	RL_[?MWB	A0VZ	False	False	False
1761	2021-02-13	RL_[?MWB	A0XZ	False	False	False
1762	2021-02-13	RL_[?MWB	A0YM	False	False	False
1763	2021-02-13	RL_[?MWB	A0YN	False	False	False
1764	2021-02-13	RL_[?MWB	A9AY	False	False	False
1765	2021-02-13	RL_[?MWB	A9BY	False	False	False
1766	2021-02-13	RL_[?MWB	A9FL	False	False	False
1767	2021-02-13	RL_[?TMC	A0AV	False	False	False
1768	2021-02-13	RL_[?TMC	A0CV	False	False	False
1769	2021-02-13	RL_[?TMC	A0QF	False	False	False
1770	2021-02-13	RL_[?TMC	A0QG	False	False	False
1771	2021-02-13	RL_[?TMC	A0TA	False	False	False
1772	2021-02-13	RL_[?TMC	A0TF	False	False	False
1773	2021-02-13	RL_[?TMC	A9OZ	False	False	False
1774	2021-02-13	RL_[?TMC	A9WL	False	False	False
1775	2021-02-13	RL_[?TR@	A0SA	False	False	False
1776	2021-02-13	RL_[?ZCI	A0OD	False	False	False
1777	2021-02-13	RL_[BBBV	A0YH			
1778	2021-02-13	RL_[BBFQ	A0AD	False	False	False
1779	2021-02-13	RL_[BBFQ	A0AL	False	False	False
1780	2021-02-13	RL_[BBFQ	A0AO	False	False	False
1781	2021-02-13	RL_[BBFQ	A0AT	False	False	False
1782	2021-02-13	RL_[BBFQ	A0BS	False	False	False
1783	2021-02-13	RL_[BBFQ	A0CW	False	False	False
1784	2021-02-13	RL_[BBFQ	A0DS	False	False	False
1785	2021-02-13	RL_[BBFQ	A0EL	False	False	False
1786	2021-02-13	RL_[BBFQ	A0FT	False	False	False
1787	2021-02-13	RL_[BBFQ	A0IO	False	False	False
1788	2021-02-13	RL_[BBFQ	A0JR	False	False	False
1789	2021-02-13	RL_[BBFQ	A0KP	False	False	False
1790	2021-02-13	RL_[BBFQ	A0KR	False	False	False
1791	2021-02-13	RL_[BBFQ	A0LP	False	False	False
1792	2021-02-13	RL_[BBFQ	A0MY	False	False	False
1793	2021-02-13	RL_[BBFQ	A0NY	False	False	False
1794	2021-02-13	RL_[BBFQ	A7HS	False	False	False
1795	2021-02-13	RL_[BBFQ	A9LW	False	False	False
1796	2021-02-13	RL_[BBFQ	A9ZO	False	False	False
1797	2021-02-13	RL_[BFRS	A0TM	False	False	False
1798	2021-02-13	RL_[BFRS	A0TN	False	False	False
1799	2021-02-13	RL_[BOI@	A9VU	False	False	False
1800	2021-02-13	RL_[BWI>	A5PR	False	False	False
1801	2021-02-13	RL_[BWI>	A5PS	False	False	False
1802	2021-02-13	RL_[ED?J	A4BN	False	False	False
1803	2021-02-13	RL_[ED?J	A4CD	False	False	False
1804	2021-02-13	RL_[ED?J	A4LP	False	False	False
1805	2021-02-13	RL_[EDCP	A4DC	False	False	False
1806	2021-02-13	RL_[EHKF	A1EL	False	False	False
1807	2021-02-13	RL_[EHMC	A7SG	False	False	False
1808	2021-02-13	RL_[EHTF	A9DO	False	False	False
1809	2021-02-13	RL_[EHTF	A9JI	False	False	False
1810	2021-02-13	RL_[ENCO	A2BP			
1811	2021-02-13	RL_[ENCO	A7JA			
1812	2021-02-13	RL_[EZ?@	A7EK			
1813	2021-02-13	RL_[EZ?@	A7OS			
1814	2021-02-13	RL_[EZ?@	A8CA			
1815	2021-02-13	RL_[EZ?@	A8CB			
1816	2021-02-13	RL_[KBDF	A4AC			
1817	2021-02-13	RL_[KBDF	A6AC			
1818	2021-02-13	RL_[KBEO	A7XT			
1819	2021-02-13	RL_[KBR>	A4FH			
1820	2021-02-13	RL_[KBTJ	A0CL	False	False	False
1821	2021-02-13	RL_[KBTJ	A0TI	False	False	False
1822	2021-02-13	RL_[KBTJ	A8NT	False	False	False
1823	2021-02-13	RL_[KH?O	A6FA			
1824	2021-02-13	RL_[KM?A	A0YE			
1825	2021-02-13	RL_[KM?C	A0EG			
1826	2021-02-13	RL_[KM?C	A7TX			
1827	2021-02-13	RL_[KM?D	A0CO	False	False	False
1828	2021-02-13	RL_[KM?D	A0IT	False	False	False
1829	2021-02-13	RL_[KM?H	A0CJ	False	False	False
1830	2021-02-13	RL_[KM?H	A0DT	False	False	False
1831	2021-02-13	RL_[KM?H	A0EZ	False	False	False
1832	2021-02-13	RL_[KM?H	A0FR	False	False	False
1833	2021-02-13	RL_[KM?H	A0VB	False	False	False
1834	2021-02-13	RL_[KM?H	A8CW	False	False	False
1835	2021-02-13	RL_[KM?H	A9QC	False	False	False
1836	2021-02-13	RL_[KM?J	A7AQ			
1837	2021-02-13	RL_[KM?K	A0PN			
1838	2021-02-13	RL_[KM?K	A0TD			
1839	2021-02-13	RL_[KM@@	A0HD			
1840	2021-02-13	RL_[KM@B	A0GE			
1841	2021-02-13	RL_[KM@L	A0GF			
1842	2021-02-13	RL_[KM@Q	A0FA			
1843	2021-02-13	RL_[KM@Q	A0FI			
1844	2021-02-13	RL_[KM@Q	A0MC			
1845	2021-02-13	RL_[KM@Q	A0NO			
1846	2021-02-13	RL_[KM@Q	A0TS			
1847	2021-02-13	RL_[KM@Q	A0YL			
1848	2021-02-13	RL_[KMAF	A0BC			
1849	2021-02-13	RL_[KMAF	A0BN			
1850	2021-02-13	RL_[KMAF	A0BO			
1851	2021-02-13	RL_[KMAF	A0HN			
1852	2021-02-13	RL_[KMAF	A0IM			
1853	2021-02-13	RL_[KMAF	A0KF			
1854	2021-02-13	RL_[KMAF	A0SF			
1855	2021-02-13	RL_[KMAI	A0YI			
1856	2021-02-13	RL_[KMB@	A0ZB			
1857	2021-02-13	RL_[KMBA	A0RL			
1858	2021-02-13	RL_[KMDF	A0BZ			
1859	2021-02-13	RL_[KMDF	A0CK			
1860	2021-02-13	RL_[KMDF	A0CR			
1861	2021-02-13	RL_[KMDF	A0FY			
1862	2021-02-13	RL_[KMDF	A0HP			
1863	2021-02-13	RL_[KMDF	A0IZ			
1864	2021-02-13	RL_[KMDF	A0ME			
1865	2021-02-13	RL_[KMDF	A0PY			
1866	2021-02-13	RL_[KMDF	A0WZ			
1867	2021-02-13	RL_[KMDF	A9TB			
1868	2021-02-13	RL_[KMEI	A0VT			
1869	2021-02-13	RL_[KMEK	A0KJ			
1870	2021-02-13	RL_[KMFA	A0EC			
1871	2021-02-13	RL_[KMFA	A0IN			
1872	2021-02-13	RL_[KMFH	A0XF			
1873	2021-02-13	RL_[KMFH	A0XR			
1874	2021-02-13	RL_[KMFO	A0WE			
1875	2021-02-13	RL_[KMFV	A0JQ			
1876	2021-02-13	RL_[KMGJ	A0ZW			
1877	2021-02-13	RL_[KMIA	A0LC			
1878	2021-02-13	RL_[KMIH	A0AI			
1879	2021-02-13	RL_[KMII	A0RC			
1880	2021-02-13	RL_[KMKP	A9CQ			
1881	2021-02-13	RL_[KMLC	A0CA			
1882	2021-02-13	RL_[KMLC	A2XE			
1883	2021-02-13	RL_[KMLV	A0RF			
1884	2021-02-13	RL_[KMMQ	A0IA	False	False	False
1885	2021-02-13	RL_[KMMV	A0LG			
1886	2021-02-13	RL_[KMMW	A0JK			
1887	2021-02-13	RL_[KMMW	A0PH			
1888	2021-02-13	RL_[KMMW	A0QJ			
1889	2021-02-13	RL_[KMMW	A0ZI			
1890	2021-02-13	RL_[KMNL	A7QA	False	False	False
1891	2021-02-13	RL_[KMPB	A0IF			
1892	2021-02-13	RL_[KMQ@	A0QE			
1893	2021-02-13	RL_[KMQH	A0JC			
1894	2021-02-13	RL_[KMQJ	A0GK			
1895	2021-02-13	RL_[KMQJ	A0PX			
1896	2021-02-13	RL_[KMQM	A0MI			
1897	2021-02-13	RL_[KMQO	A0WD	False	False	False
1898	2021-02-13	RL_[KMQP	A0FW			
1899	2021-02-13	RL_[KMQV	A0EW	False	False	False
1900	2021-02-13	RL_[KMQV	A0OC	False	False	False
1901	2021-02-13	RL_[KMRB	A0BG			
1902	2021-02-13	RL_[KMRB	A0LH			
1903	2021-02-13	RL_[KMRB	A0UB			
1904	2021-02-13	RL_[KMRB	A0WF			
1905	2021-02-13	RL_[KMRB	A0YF			
1906	2021-02-13	RL_[KMRB	A0YP			
1907	2021-02-13	RL_[KMRM	A4OM	False	False	False
1908	2021-02-13	RL_[KMTB	A0CM	False	False	False
1909	2021-02-13	RL_[KMTB	A0LV	False	False	False
1910	2021-02-13	RL_[KMTB	A0OH	False	False	False
1911	2021-02-13	RL_[KMTB	A0OP	False	False	False
1912	2021-02-13	RL_[KMTB	A0RZ	False	False	False
1913	2021-02-13	RL_[KMTB	A0ST	False	False	False
1914	2021-02-13	RL_[KMWL	A0ZE			
1915	2021-02-13	RL_[KMWR	A0FG			
1916	2021-02-13	RL_[KN?V	A0NP			
1917	2021-02-13	RL_[KNCE	A0BU			
1918	2021-02-13	RL_[KNCE	A0UE			
1919	2021-02-13	RL_[KNCH	A0KC			
1920	2021-02-13	RL_[KNQ@	A0AF			
1921	2021-02-13	RL_[KQJQ	A0FS	False	False	False
1922	2021-02-13	RL_[KQJQ	A0FX	False	False	False
1923	2021-02-13	RL_[KQJQ	A0GB	False	False	False
1924	2021-02-13	RL_[KQJQ	A0HL	False	False	False
1925	2021-02-13	RL_[KQJQ	A0HY	False	False	False
1926	2021-02-13	RL_[KQJQ	A0KH	False	False	False
1927	2021-02-13	RL_[KQJQ	A0LR	False	False	False
1928	2021-02-13	RL_[KQJQ	A0LT	False	False	False
1929	2021-02-13	RL_[KQJQ	A0LY	False	False	False
1930	2021-02-13	RL_[KQJQ	A0OB	False	False	False
1931	2021-02-13	RL_[KQJQ	A0ON	False	False	False
1932	2021-02-13	RL_[KQJQ	A0RX	False	False	False
1933	2021-02-13	RL_[KQJQ	A0TV	False	False	False
1934	2021-02-13	RL_[KQJQ	A8GQ	False	False	False
1935	2021-02-13	RL_[KUTL	A4AF			
1936	2021-02-13	RL_[KUTL	A4AM			
1937	2021-02-13	RL_[KUTL	A6AJ			
1938	2021-02-13	RL_[KUTL	A6CL			
1939	2021-02-13	RL_[KUTL	A6QO			
1940	2021-02-13	RL_[KUTL	A6QP			
1941	2021-02-13	RL_[KUTL	A8CX			
1942	2021-02-13	RL_[M:A?	A8YG	False	False	False
1943	2021-02-13	RL_[MB@U	A1NL			
1944	2021-02-13	RL_[MBB6	A1XA	False	False	False
1945	2021-02-13	RL_[MBCD	A0UH			
1946	2021-02-13	RL_[MBDE	A4HD	False	False	False
1947	2021-02-13	RL_[MBGP	A7IC	False	False	False
1948	2021-02-13	RL_[MBJB	A9MH	False	False	False
1949	2021-02-13	RL_[MBPH	A1YQ	False	False	False
1950	2021-02-13	RL_[MBQK	A1YD	False	False	False
1951	2021-02-13	RL_[MBQR	Z8VE	False	False	False
1952	2021-02-13	RL_[MBRG	A7GV	False	False	False
1953	2021-02-13	RL_[MBSA	A8XR	False	False	False
1954	2021-02-13	RL_[MBW?	A0UG			
1955	2021-02-13	RL_[MBWS	A0FB	False	False	False
1956	2021-02-13	RL_[MCA?	A4HF			
1957	2021-02-13	RL_[MCCF	A0NH			
1958	2021-02-13	RL_[MCMO	A2ZP	False	False	False
1959	2021-02-13	RL_[MCNO	A7TA	False	False	False
1960	2021-02-13	RL_[MCRF	A2NK	False	False	False
1961	2021-02-13	RL_[MCSE	A8ZX	False	False	False
1962	2021-02-13	RL_[MCWD	A1SF			
1963	2021-02-13	RL_[MCXP	A6UF	False	False	False
1964	2021-02-13	RL_[MDAK	A6WF			
1965	2021-02-13	RL_[MDI?	A6CK	False	False	False
1966	2021-02-13	RL_[MDLE	A4UH	False	False	False
1967	2021-02-13	RL_[ME?O	A5OF			
1968	2021-02-13	RL_[MEGO	A9KE	False	False	False
1969	2021-02-13	RL_[MEGV	A4DU	False	False	False
1970	2021-02-13	RL_[MFCN	A8TG	False	False	False
1971	2021-02-13	RL_[MFEV	A8YA	False	False	False
1972	2021-02-13	RL_[MFIR	A9BV	False	False	False
1973	2021-02-13	RL_[MFPA	A7ZS	False	False	False
1974	2021-02-13	RL_[MFQQ	A7SV	False	False	False
1975	2021-02-13	RL_[MFQQ	A8ZB	False	False	False
1976	2021-02-13	RL_[MFTB	A7HC	False	False	False
1977	2021-02-13	RL_[MFTB	A8MR	False	False	False
1978	2021-02-13	RL_[MGSM	A8TN	False	False	False
1979	2021-02-13	RL_[MHPI	A6RF			
1980	2021-02-13	RL_[MHPI	A6RZ			
1981	2021-02-13	RL_[MHS@	A5SW	False	False	False
